Waktu (detik),Tegangan (V),Arus (A)
21663.0,12.99,2.05
21664.0,13.04,1.46
21665.0,12.62,2.78
21666.0,12.67,2.69
21667.0,12.79,2.34
21668.0,12.72,2.93
21669.0,12.67,3.13
21670.0,12.94,2.15
21671.0,12.84,2.44
21672.0,13.04,1.51
21673.0,13.04,1.71
21674.0,12.79,2.1
21675.0,12.89,2.0
21676.0,13.04,1.51
21677.0,12.87,2.0
21678.0,12.99,1.76
21679.0,12.6,3.27
21680.0,12.65,2.78
21681.0,12.72,2.88
21682.0,12.62,3.17
21683.0,12.6,3.32
21684.0,12.87,2.34
21685.0,12.82,2.49
21686.0,13.01,1.61
21687.0,12.82,2.25
21688.0,13.04,1.61
21689.0,12.57,3.13
21690.0,13.01,1.66
21691.0,12.6,3.27
21692.0,12.84,2.54
21693.0,13.04,1.61
21694.0,12.99,1.61
21695.0,12.65,3.13
21696.0,12.82,2.54
21697.0,12.62,3.22
21698.0,12.87,2.39
21699.0,13.01,1.51
21700.0,12.87,2.34
21701.0,12.82,1.9
21702.0,12.96,1.76
21703.0,12.77,2.54
21704.0,12.6,3.27
21705.0,12.89,2.29
21706.0,12.72,2.93
21707.0,12.92,2.15
21708.0,13.04,1.66
21709.0,12.67,3.17
21710.0,13.04,1.56
21711.0,12.92,2.29
21712.0,12.74,2.44
21713.0,13.01,1.46
21714.0,12.62,2.88
21715.0,12.77,2.78
21716.0,12.6,3.17
21717.0,12.92,2.29
21718.0,12.72,2.83
21719.0,12.96,2.05
21720.0,12.72,2.98
21721.0,13.04,1.56
21722.0,12.89,2.2
21723.0,12.89,1.95
21724.0,12.7,3.03
21725.0,12.74,2.34
21726.0,12.79,2.69
21727.0,12.79,2.29
21728.0,12.79,2.69
21729.0,12.77,2.25
21730.0,12.62,3.17
21731.0,12.74,2.83
21732.0,12.87,2.0
21733.0,12.7,2.49
21734.0,12.92,2.1
21735.0,12.96,1.76
21736.0,12.96,2.1
21737.0,12.65,2.64
21738.0,12.62,2.93
21739.0,13.01,1.61
21740.0,12.82,2.49
21741.0,12.84,2.44
21742.0,12.57,3.22
21743.0,12.6,3.27
21744.0,13.01,1.51
21745.0,12.99,1.66
21746.0,12.72,2.88
21747.0,12.94,1.76
21748.0,12.94,1.76
21749.0,12.92,2.2
21750.0,12.84,2.05
21751.0,12.79,2.29
21752.0,12.72,2.83
21753.0,12.72,2.98
21754.0,13.04,1.66
21755.0,13.04,1.71
21756.0,13.01,2.0
21757.0,12.62,2.64
21758.0,12.74,2.34
21759.0,12.65,3.08
21760.0,12.62,2.78
21761.0,12.65,3.13
21762.0,12.67,3.08
21763.0,12.6,3.17
21764.0,12.77,2.64
21765.0,12.6,3.22
21766.0,12.84,2.39
21767.0,12.72,2.83
21768.0,12.82,2.49
21769.0,12.57,3.08
21770.0,12.79,2.15
21771.0,12.82,2.44
21772.0,12.84,2.1
21773.0,13.01,1.56
21774.0,12.62,2.83
21775.0,12.79,2.1
21776.0,12.84,2.39
21777.0,12.62,3.27
21778.0,12.92,2.15
21779.0,12.92,1.76
21780.0,12.96,2.05
21781.0,12.62,2.73
21782.0,12.82,2.2
21783.0,12.77,2.73
21784.0,12.7,2.98
21785.0,13.01,1.51
21786.0,12.92,2.2
21787.0,12.67,2.49
21788.0,12.84,2.34
21789.0,12.67,3.08
21790.0,13.01,1.46
21791.0,13.04,1.46
21792.0,12.67,3.08
21793.0,12.65,3.17
21794.0,12.74,2.44
21795.0,12.72,2.44
21796.0,12.79,2.64
21797.0,12.77,2.69
21798.0,13.04,1.61
21799.0,12.96,2.05
21800.0,12.87,1.95
21801.0,12.94,1.76
21802.0,12.7,2.98
21803.0,12.67,3.03
21804.0,12.62,2.83
21805.0,12.82,2.49
21806.0,12.79,2.64
21807.0,12.96,1.66
21808.0,12.6,2.64
21809.0,12.99,1.61
21810.0,12.65,3.13
21811.0,13.04,1.66
21812.0,12.82,2.34
21813.0,13.01,1.61
21814.0,12.79,2.59
21815.0,12.92,2.25
21816.0,12.6,3.32
21817.0,12.79,2.54
21818.0,12.77,2.25
21819.0,12.65,3.13
21820.0,12.96,2.0
21821.0,12.72,2.73
21822.0,12.96,1.71
21823.0,12.77,2.64
21824.0,12.99,1.61
21825.0,12.89,2.2
21826.0,12.89,1.95
21827.0,12.57,3.17
21828.0,12.94,1.86
21829.0,12.62,3.13
21830.0,12.89,1.76
21831.0,12.6,3.13
21832.0,13.06,1.56
21833.0,12.74,2.29
21834.0,13.06,1.71
21835.0,12.72,2.44
21836.0,12.67,3.08
21837.0,12.79,2.25
21838.0,12.72,2.98
21839.0,12.89,1.9
21840.0,12.65,3.08
21841.0,12.79,2.29
21842.0,12.7,2.93
21843.0,13.28,2.73
21844.0,13.13,3.03
21845.0,13.35,2.49
21846.0,13.16,3.13
21847.0,13.09,3.32
21848.0,13.35,1.9
21849.0,13.01,3.47
21850.0,13.4,2.0
21851.0,13.18,2.69
21852.0,13.23,2.39
21853.0,13.09,3.17
21854.0,12.96,3.17
21855.0,13.18,2.54
21856.0,13.35,1.76
21857.0,13.13,2.25
21858.0,13.11,2.49
21859.0,13.26,2.25
21860.0,12.92,3.56
21861.0,12.89,3.56
21862.0,13.06,2.98
21863.0,12.94,3.37
21864.0,13.09,2.93
21865.0,12.99,3.27
21866.0,12.92,3.03
21867.0,13.23,2.25
21868.0,13.28,1.81
21869.0,12.92,3.47
21870.0,12.89,3.42
21871.0,13.28,1.86
21872.0,13.33,2.0
21873.0,13.31,1.76
21874.0,12.92,3.52
21875.0,13.01,3.17
21876.0,13.28,2.05
21877.0,13.16,2.49
21878.0,12.87,3.47
21879.0,12.89,3.32
21880.0,13.09,2.88
21881.0,12.94,3.32
21882.0,12.89,3.03
21883.0,13.09,2.78
21884.0,13.18,2.34
21885.0,12.87,3.47
21886.0,12.99,3.17
21887.0,12.92,3.03
21888.0,13.31,1.86
21889.0,13.09,2.69
21890.0,13.06,2.83
21891.0,13.09,2.39
21892.0,13.16,2.1
21893.0,13.06,2.83
21894.0,13.11,2.73
21895.0,12.92,3.13
21896.0,12.99,2.69
21897.0,13.23,2.1
21898.0,12.96,3.17
21899.0,12.94,3.27
21900.0,13.23,1.76
21901.0,13.23,1.71
21902.0,13.09,2.69
21903.0,13.23,2.1
21904.0,13.01,3.03
21905.0,12.89,3.17
21906.0,12.89,3.61
21907.0,13.09,2.29
21908.0,12.84,3.56
21909.0,12.96,2.83
21910.0,12.92,3.42
21911.0,12.96,2.64
21912.0,12.84,3.61
21913.0,13.11,2.25
21914.0,13.16,1.95
21915.0,12.87,3.42
21916.0,12.87,3.27
21917.0,13.21,1.76
21918.0,12.92,3.32
21919.0,12.87,3.56
21920.0,13.06,2.69
21921.0,13.21,1.9
21922.0,13.26,1.71
21923.0,13.06,2.29
21924.0,13.23,2.05
21925.0,13.13,2.05
21926.0,13.06,2.64
21927.0,13.16,2.25
21928.0,12.84,3.17
21929.0,12.87,3.52
21930.0,12.87,3.47
21931.0,13.21,1.81
21932.0,13.23,1.71
21933.0,12.87,3.32
21934.0,12.87,3.17
21935.0,13.16,2.34
21936.0,13.23,2.05
21937.0,13.21,1.76
21938.0,13.09,2.64
21939.0,13.18,2.2
21940.0,12.96,3.17
21941.0,13.11,2.39
21942.0,12.94,3.22
21943.0,13.09,2.05
21944.0,12.92,3.17
21945.0,13.21,1.76
21946.0,12.92,3.22
21947.0,12.96,2.64
21948.0,12.89,3.32
21949.0,13.23,1.9
21950.0,13.23,1.81
21951.0,12.79,3.42
21952.0,12.87,2.83
21953.0,12.89,2.98
21954.0,13.09,2.44
21955.0,13.23,1.95
21956.0,13.18,1.81
21957.0,13.01,2.88
21958.0,12.89,3.37
21959.0,13.11,2.0
21960.0,12.94,2.59
21961.0,13.18,1.81
21962.0,13.13,2.15
21963.0,13.16,1.81
21964.0,13.21,1.61
21965.0,12.82,3.27
21966.0,12.84,3.47
21967.0,13.11,2.29
21968.0,13.11,2.49
21969.0,13.16,2.1
21970.0,12.92,2.93
21971.0,13.06,2.25
21972.0,12.99,2.54
21973.0,12.94,2.59
21974.0,13.04,2.54
21975.0,13.11,2.44
21976.0,12.96,2.34
21977.0,12.99,2.34
21978.0,12.79,3.52
21979.0,13.11,2.34
21980.0,13.21,1.66
21981.0,12.92,3.22
21982.0,12.92,3.17
21983.0,13.09,1.95
21984.0,12.87,3.03
21985.0,12.87,3.32
21986.0,13.06,2.1
21987.0,12.82,3.37
21988.0,13.01,2.25
21989.0,12.84,3.32
21990.0,13.18,1.71
21991.0,13.13,1.95
21992.0,12.99,2.69
21993.0,13.11,2.29
21994.0,13.13,1.81
21995.0,12.94,2.83
21996.0,13.06,2.49
21997.0,12.89,2.69
21998.0,12.84,2.93
21999.0,12.96,2.73
22000.0,13.06,2.34
22001.0,13.13,2.15
22002.0,12.82,3.37
22003.0,12.92,2.83
22004.0,13.04,2.2
22005.0,12.77,3.22
22006.0,13.18,2.0
22007.0,12.99,2.25
22008.0,13.18,1.66
22009.0,12.77,3.32
22010.0,13.13,2.05
22011.0,13.01,2.59
22012.0,13.09,1.95
22013.0,13.13,2.05
22014.0,12.89,2.78
22015.0,13.11,1.9
22016.0,12.82,3.42
22017.0,13.21,1.66
22018.0,13.09,2.15
22019.0,12.96,2.2
22020.0,13.16,1.61
22021.0,12.89,2.64
22022.0,13.13,1.66
22023.0,12.79,3.32
22024.0,13.09,1.95
22025.0,12.82,3.37
22026.0,13.18,1.66
22027.0,13.01,2.49
22028.0,12.77,2.98
22029.0,12.92,2.59
22030.0,13.09,2.2
22031.0,13.16,1.95
22032.0,12.89,2.98
22033.0,12.77,3.17
22034.0,12.82,3.27
22035.0,13.09,1.9
22036.0,12.87,2.54
22037.0,13.18,1.61
22038.0,13.13,1.76
22039.0,13.13,2.15
22040.0,13.13,1.76
22041.0,13.01,2.64
22042.0,12.77,3.42
22043.0,12.99,2.54
22044.0,12.96,2.69
22045.0,13.13,1.66
22046.0,13.16,1.95
22047.0,13.01,2.1
22048.0,13.13,1.56
22049.0,13.16,1.81
22050.0,12.92,2.49
22051.0,12.92,2.44
22052.0,12.87,2.93
22053.0,12.92,2.78
22054.0,13.11,1.86
22055.0,13.06,1.81
22056.0,12.84,3.22
22057.0,12.94,2.69
22058.0,12.92,2.78
22059.0,13.16,1.81
22060.0,13.09,2.1
22061.0,12.94,2.29
22062.0,12.72,3.27
22063.0,13.16,1.86
22064.0,13.04,1.9
22065.0,12.74,3.42
22066.0,13.01,2.05
22067.0,12.72,3.37
22068.0,13.11,1.71
22069.0,12.74,3.17
22070.0,13.04,2.34
22071.0,13.06,1.9
22072.0,13.09,2.05
22073.0,12.89,2.54
22074.0,12.94,2.73
22075.0,12.77,3.13
22076.0,13.01,2.29
22077.0,13.06,2.25
22078.0,12.84,3.03
22079.0,12.96,2.59
22080.0,12.82,3.22
22081.0,12.77,2.78
22082.0,12.96,2.69
22083.0,13.13,1.86
22084.0,12.89,2.88
22085.0,12.87,2.54
22086.0,12.89,2.34
22087.0,13.09,2.1
22088.0,12.92,2.34
22089.0,12.79,3.17
22090.0,12.96,2.39
22091.0,12.72,3.27
22092.0,12.77,3.37
22093.0,13.13,1.76
22094.0,13.16,1.81
22095.0,12.74,3.42
22096.0,12.87,2.83
22097.0,12.92,2.64
22098.0,12.7,3.17
22099.0,12.84,3.03
22100.0,12.96,2.15
22101.0,12.72,3.27
22102.0,12.72,3.47
22103.0,12.74,3.08
22104.0,13.13,1.9
22105.0,13.09,1.76
22106.0,12.74,3.17
22107.0,13.11,1.9
22108.0,13.04,1.95
22109.0,12.99,2.2
22110.0,13.01,2.25
22111.0,12.94,2.25
22112.0,12.79,2.78
22113.0,12.77,3.27
22114.0,13.16,1.66
22115.0,13.01,2.0
22116.0,12.92,2.73
22117.0,12.94,2.44
22118.0,12.92,2.2
22119.0,12.87,2.59
22120.0,12.94,2.69
22121.0,13.11,1.61
22122.0,12.84,2.73
22123.0,13.13,1.56
22124.0,13.06,1.71
22125.0,12.87,2.78
22126.0,13.11,1.56
22127.0,12.72,3.37
22128.0,12.77,3.32
22129.0,12.72,3.42
22130.0,13.09,1.61
22131.0,13.09,1.66
22132.0,12.77,3.37
22133.0,12.77,3.27
22134.0,13.06,1.95
22135.0,13.06,1.56
22136.0,12.92,2.64
22137.0,12.99,2.39
22138.0,13.09,1.9
22139.0,12.94,2.2
22140.0,13.09,1.61
22141.0,12.72,3.47
22142.0,12.89,2.69
22143.0,12.67,3.37
22144.0,12.84,3.03
22145.0,12.92,2.73
22146.0,12.96,2.05
22147.0,12.79,2.54
22148.0,12.96,2.44
22149.0,13.09,1.66
22150.0,12.84,2.88
22151.0,12.94,2.49
22152.0,13.06,1.66
22153.0,13.06,1.76
22154.0,12.89,2.25
22155.0,12.99,2.05
22156.0,12.92,2.54
22157.0,12.84,2.93
22158.0,13.11,1.46
22159.0,13.01,2.2
22160.0,12.74,2.98
22161.0,12.84,2.83
22162.0,12.72,3.32
22163.0,13.09,1.86
22164.0,13.04,2.15
22165.0,12.79,3.08
22166.0,12.87,2.69
22167.0,12.82,2.98
22168.0,13.04,1.81
22169.0,13.04,1.81
22170.0,13.09,1.56
22171.0,12.89,2.39
22172.0,12.79,2.64
22173.0,12.89,2.78
22174.0,12.94,2.39
22175.0,13.04,2.1
22176.0,13.04,1.76
22177.0,12.79,2.64
22178.0,13.04,1.86
22179.0,12.79,3.13
22180.0,12.77,3.22
22181.0,13.06,1.76
22182.0,12.92,2.59
22183.0,13.09,1.61
22184.0,12.99,2.2
22185.0,12.7,2.93
22186.0,13.11,1.76
22187.0,13.09,1.95
22188.0,12.89,2.59
22189.0,13.09,1.56
22190.0,13.09,1.9
22191.0,12.96,2.05
22192.0,13.11,1.76
22193.0,13.09,2.0
22194.0,12.99,2.0
22195.0,13.09,1.9
22196.0,13.09,1.66
22197.0,12.89,2.59
22198.0,13.06,2.15
22199.0,12.96,2.34
22200.0,13.11,1.56
22201.0,12.89,2.64
22202.0,12.84,2.44
22203.0,12.92,2.29
22204.0,12.87,2.73
22205.0,12.96,2.29
22206.0,12.99,2.25
22207.0,12.72,2.98
22208.0,12.84,2.73
22209.0,12.96,2.29
22210.0,12.67,3.32
22211.0,12.74,2.93
22212.0,12.92,2.54
22213.0,12.82,2.88
22214.0,12.89,2.59
22215.0,12.92,2.54
22216.0,13.04,1.66
22217.0,12.84,2.83
22218.0,12.99,1.81
22219.0,12.96,1.95
22220.0,13.09,1.61
22221.0,12.94,2.0
22222.0,13.06,1.61
22223.0,12.72,3.42
22224.0,12.77,3.17
22225.0,12.84,2.69
22226.0,13.09,1.51
22227.0,13.04,1.66
22228.0,12.74,3.22
22229.0,12.72,3.27
22230.0,12.99,2.2
22231.0,12.89,2.64
22232.0,12.94,2.44
22233.0,12.79,2.93
22234.0,12.7,3.32
22235.0,12.87,2.69
22236.0,12.72,3.32
22237.0,12.79,3.13
22238.0,12.65,3.27
22239.0,12.7,3.27
22240.0,12.89,2.2
22241.0,13.09,1.86
22242.0,13.01,1.76
22243.0,13.11,1.81
22244.0,13.04,1.71
22245.0,13.01,2.05
22246.0,13.09,1.56
22247.0,12.87,2.78
22248.0,12.89,2.64
22249.0,12.82,2.49
22250.0,13.06,1.51
22251.0,12.82,2.34
22252.0,12.94,1.95
22253.0,12.7,3.32
22254.0,12.65,3.17
22255.0,12.92,2.29
22256.0,12.94,2.0
22257.0,12.79,2.54
22258.0,12.94,2.39
22259.0,12.94,2.25
22260.0,13.09,1.46
22261.0,13.09,1.66
22262.0,12.7,3.13
22263.0,12.79,2.98
22264.0,12.94,2.0
22265.0,12.89,2.05
22266.0,12.94,2.05
22267.0,12.65,3.52
22268.0,12.67,3.08
22269.0,12.92,2.39
22270.0,12.92,2.34
22271.0,12.92,2.0
22272.0,12.94,1.95
22273.0,12.89,2.15
22274.0,12.92,2.54
22275.0,12.89,2.54
22276.0,12.99,1.71
22277.0,12.84,2.25
22278.0,12.99,2.15
22279.0,12.99,2.15
22280.0,12.74,2.73
22281.0,12.67,3.47
22282.0,12.65,3.47
22283.0,12.99,2.15
22284.0,13.06,1.42
22285.0,12.89,2.54
22286.0,13.06,1.51
22287.0,12.89,2.44
22288.0,13.06,1.51
22289.0,12.7,2.93
22290.0,12.99,1.81
22291.0,12.77,2.93
22292.0,12.65,3.37
22293.0,12.77,3.03
22294.0,13.01,1.76
22295.0,12.79,2.49
22296.0,13.01,2.15
22297.0,12.96,1.9
22298.0,12.79,2.88
22299.0,12.65,3.22
22300.0,13.04,1.66
22301.0,12.89,2.54
22302.0,12.99,1.86
22303.0,12.99,2.15
22304.0,12.87,2.1
22305.0,12.79,2.88
22306.0,12.7,3.03
22307.0,12.92,2.29
22308.0,12.82,2.73
22309.0,13.01,1.66
22310.0,12.99,2.15
22311.0,12.87,2.2
22312.0,13.01,1.76
22313.0,12.65,3.42
22314.0,13.01,1.66
22315.0,13.09,1.76
22316.0,12.67,3.27
22317.0,12.7,3.22
22318.0,13.04,1.71
22319.0,13.06,1.51
22320.0,12.67,3.27
22321.0,12.92,1.9
22322.0,13.06,1.51
22323.0,12.72,3.13
22324.0,12.67,3.32
22325.0,13.09,1.61
22326.0,12.89,2.44
22327.0,12.87,2.2
22328.0,12.96,1.76
22329.0,12.79,2.93
22330.0,12.94,1.9
22331.0,13.01,1.66
22332.0,12.65,3.37
22333.0,12.79,2.39
22334.0,12.77,3.03
22335.0,12.72,2.83
22336.0,12.89,2.39
22337.0,12.94,1.95
22338.0,13.01,1.61
22339.0,12.87,2.49
22340.0,13.06,1.66
22341.0,12.96,2.1
22342.0,12.99,1.56
22343.0,13.06,1.46
22344.0,12.99,1.81
22345.0,12.99,2.05
22346.0,12.79,2.93
22347.0,12.77,2.88
22348.0,12.89,1.9
22349.0,13.01,1.51
22350.0,12.67,3.32
22351.0,12.67,3.42
22352.0,13.01,1.56
22353.0,12.82,2.78
22354.0,12.89,2.49
22355.0,12.67,3.03
22356.0,12.74,3.13
22357.0,12.67,3.22
22358.0,12.82,2.78
22359.0,12.79,2.83
22360.0,13.04,1.56
22361.0,13.04,1.46
22362.0,13.06,1.76
22363.0,12.89,1.95
22364.0,12.92,2.0
22365.0,12.79,2.93
22366.0,12.74,2.98
22367.0,13.01,1.61
22368.0,12.99,1.66
22369.0,12.96,1.81
22370.0,12.67,3.13
22371.0,12.96,1.71
22372.0,12.84,2.2
22373.0,13.04,1.46
22374.0,12.94,1.86
22375.0,12.94,2.2
22376.0,13.01,1.61
22377.0,13.01,1.81
22378.0,12.74,3.03
22379.0,12.77,2.98
22380.0,12.7,2.69
22381.0,12.65,3.22
22382.0,12.99,2.05
22383.0,12.84,2.54
22384.0,12.96,1.81
22385.0,12.62,2.98
22386.0,12.99,1.61
22387.0,12.67,3.22
22388.0,12.96,1.81
22389.0,12.7,3.22
22390.0,12.89,2.0
22391.0,12.62,3.13
22392.0,13.01,1.61
22393.0,12.62,3.08
22394.0,12.82,2.44
22395.0,12.65,3.37
22396.0,13.01,1.9
22397.0,13.01,1.86
22398.0,12.77,3.08
22399.0,12.89,2.29
22400.0,12.62,3.17
22401.0,13.01,1.86
22402.0,12.92,2.29
22403.0,12.65,3.32
22404.0,12.77,2.93
22405.0,12.74,2.64
22406.0,12.74,2.39
22407.0,13.01,1.56
22408.0,12.92,1.9
22409.0,12.84,2.64
22410.0,12.87,2.05
22411.0,13.01,1.42
22412.0,12.62,3.13
22413.0,12.89,1.95
22414.0,12.89,2.34
22415.0,12.94,2.2
22416.0,12.7,3.08
22417.0,12.89,1.9
22418.0,12.92,1.9
22419.0,12.84,2.54
22420.0,12.77,2.78
22421.0,12.67,2.69
22422.0,12.74,2.34
22423.0,13.04,1.51
22424.0,13.01,1.51
22425.0,12.79,2.73
22426.0,12.74,2.44
22427.0,12.6,3.32
22428.0,12.89,1.95
22429.0,12.77,2.39
22430.0,12.92,1.81
22431.0,12.67,2.78
22432.0,12.94,1.9
22433.0,13.04,1.66
22434.0,13.01,1.56
22435.0,12.84,2.49
22436.0,12.96,1.95
22437.0,12.77,2.88
22438.0,12.89,2.2
22439.0,12.67,3.32
22440.0,12.77,2.83
22441.0,12.62,3.22
22442.0,12.65,3.13
22443.0,12.89,2.44
22444.0,12.82,2.49
22445.0,12.99,1.61
22446.0,12.79,2.2
22447.0,13.01,1.86
22448.0,12.82,2.29
22449.0,12.65,2.98
22450.0,12.82,2.49
22451.0,12.87,2.44
22452.0,12.82,2.2
22453.0,12.74,2.39
22454.0,12.77,2.83
22455.0,12.77,2.93
22456.0,13.04,1.71
22457.0,13.01,1.86
22458.0,13.04,1.51
22459.0,12.6,3.32
22460.0,12.65,2.78
22461.0,12.79,2.54
22462.0,12.84,2.44
22463.0,12.84,1.95
22464.0,12.72,2.54
22465.0,12.62,3.17
22466.0,12.89,2.1
22467.0,12.89,2.25
22468.0,12.77,2.39
22469.0,12.7,2.73
22470.0,12.87,2.39
22471.0,12.84,2.34
22472.0,12.65,2.83
22473.0,12.65,3.32
22474.0,12.87,2.39
22475.0,12.82,2.49
22476.0,12.87,2.05
22477.0,13.01,1.81
22478.0,12.62,3.37
22479.0,12.65,3.37
22480.0,13.04,1.76
22481.0,12.74,2.93
22482.0,12.77,2.73
22483.0,12.84,1.95
22484.0,12.6,3.22
22485.0,12.89,1.95
22486.0,12.65,2.69
22487.0,12.99,1.66
22488.0,13.04,1.76
22489.0,12.65,3.32
22490.0,12.94,2.0
22491.0,12.7,3.03
22492.0,12.99,2.0
22493.0,12.82,2.54
22494.0,12.96,1.76
22495.0,13.04,1.42
22496.0,12.6,3.22
22497.0,12.84,2.39
22498.0,12.65,3.27
22499.0,12.94,2.1
22500.0,12.82,2.59
22501.0,12.99,1.51
22502.0,12.99,1.9
22503.0,12.7,3.17
22504.0,12.62,3.37
22505.0,13.04,1.42
22506.0,12.65,3.13
22507.0,12.79,2.29
22508.0,12.77,2.69
22509.0,12.67,2.54
22510.0,12.67,3.13
22511.0,12.6,3.03
22512.0,12.99,1.56
22513.0,12.77,2.78
22514.0,12.79,2.64
22515.0,12.84,2.1
22516.0,12.94,1.76
22517.0,12.94,2.15
22518.0,12.99,1.56
22519.0,12.94,2.15
22520.0,13.04,1.66
22521.0,12.74,2.78
22522.0,12.77,2.2
22523.0,12.74,2.59
22524.0,13.01,1.51
22525.0,12.82,2.25
22526.0,13.01,1.66
22527.0,12.96,1.61
22528.0,12.96,1.95
22529.0,12.79,2.44
22530.0,13.01,1.76
22531.0,12.84,2.39
22532.0,12.89,1.9
22533.0,12.94,1.71
22534.0,12.62,3.22
22535.0,12.7,2.73
22536.0,12.74,2.83
22537.0,12.67,3.17
22538.0,12.74,2.78
22539.0,12.96,1.61
22540.0,12.94,1.61
22541.0,12.72,2.93
22542.0,12.87,2.29
22543.0,12.6,3.22
22544.0,12.65,3.22
22545.0,12.84,2.39
22546.0,12.7,2.39
22547.0,12.62,2.78
22548.0,12.99,1.86
22549.0,12.89,2.0
22550.0,12.96,1.9
22551.0,12.84,2.1
22552.0,12.82,2.49
22553.0,13.01,1.76
22554.0,12.94,1.56
22555.0,12.82,2.44
22556.0,13.01,1.46
22557.0,12.65,3.03
22558.0,12.82,2.44
22559.0,12.65,3.22
22560.0,12.87,2.25
22561.0,12.62,2.98
22562.0,12.84,2.0
22563.0,12.72,2.88
22564.0,12.82,2.15
22565.0,12.6,3.42
22566.0,12.94,2.15
22567.0,12.99,1.46
22568.0,12.65,3.13
22569.0,12.65,3.22
22570.0,12.65,3.13
22571.0,12.96,1.95
22572.0,12.94,2.0
22573.0,12.92,1.76
22574.0,12.92,1.86
22575.0,12.89,2.05
22576.0,12.84,2.05
22577.0,12.72,2.54
22578.0,12.79,2.59
22579.0,12.65,3.22
22580.0,13.01,1.61
22581.0,12.89,1.81
22582.0,12.74,2.78
22583.0,12.84,2.39
22584.0,12.72,2.29
22585.0,12.7,3.03
22586.0,13.01,1.71
22587.0,12.79,2.54
22588.0,13.01,1.46
22589.0,12.74,2.69
22590.0,12.82,2.29
22591.0,12.62,2.78
22592.0,12.65,3.13
22593.0,12.87,2.2
22594.0,12.62,3.27
22595.0,12.89,2.15
22596.0,12.79,1.9
22597.0,12.94,1.56
22598.0,12.65,3.22
22599.0,12.62,3.22
22600.0,12.72,2.93
22601.0,12.62,3.22
22602.0,12.6,3.22
22603.0,12.92,1.9
22604.0,12.92,2.2
22605.0,12.62,3.22
22606.0,12.6,3.27
22607.0,12.99,1.46
22608.0,12.89,1.81
22609.0,12.6,3.13
22610.0,12.94,1.56
22611.0,12.62,3.13
22612.0,12.79,2.2
22613.0,12.7,2.98
22614.0,12.67,2.59
22615.0,12.74,2.73
22616.0,12.65,2.83
22617.0,12.84,2.25
22618.0,12.99,1.51
22619.0,12.79,2.49
22620.0,12.99,1.46
22621.0,12.79,2.59
22622.0,12.99,1.76
22623.0,12.77,2.69
22624.0,12.99,1.86
22625.0,12.77,2.05
22626.0,13.01,1.51
22627.0,12.84,1.95
22628.0,12.84,2.25
22629.0,12.94,1.76
22630.0,12.99,1.71
22631.0,12.57,3.32
22632.0,12.62,3.22
22633.0,12.79,2.15
22634.0,12.84,2.39
22635.0,12.72,2.69
22636.0,12.94,1.51
22637.0,12.92,2.1
22638.0,12.72,2.44
22639.0,12.89,1.71
22640.0,12.74,2.64
22641.0,12.87,1.9
22642.0,12.89,1.81
22643.0,12.79,2.54
22644.0,12.67,3.08
22645.0,12.94,1.66
22646.0,12.99,1.81
22647.0,12.65,2.78
22648.0,12.89,1.76
22649.0,12.79,2.49
22650.0,12.57,3.17
22651.0,12.65,3.03
22652.0,12.92,1.66
22653.0,12.89,1.81
22654.0,12.87,2.25
22655.0,12.79,2.49
22656.0,12.7,2.49
22657.0,12.94,1.95
22658.0,12.99,1.71
22659.0,12.7,2.88
22660.0,12.79,2.59
22661.0,12.67,2.98
22662.0,12.65,3.17
22663.0,12.89,1.66
22664.0,13.01,1.46
22665.0,12.6,3.03
22666.0,12.6,3.03
22667.0,12.99,1.61
22668.0,12.62,2.88
22669.0,12.7,2.54
22670.0,12.77,2.49
22671.0,12.7,2.83
22672.0,12.89,1.81
22673.0,12.89,2.1
22674.0,12.92,1.56
22675.0,12.82,2.39
22676.0,12.92,1.56
22677.0,12.74,2.25
22678.0,12.74,2.69
22679.0,12.72,2.73
22680.0,12.87,2.2
22681.0,12.74,2.73
22682.0,12.62,3.08
22683.0,12.84,2.2
22684.0,12.79,2.34
22685.0,12.96,1.76
22686.0,12.74,2.59
22687.0,12.67,2.98
22688.0,12.94,1.9
22689.0,12.79,2.39
22690.0,12.89,1.71
22691.0,12.96,1.46
22692.0,12.7,2.29
22693.0,12.77,2.15
22694.0,12.65,3.13
22695.0,12.57,3.32
22696.0,12.92,2.0
22697.0,12.92,2.0
22698.0,12.72,2.69
22699.0,12.96,1.81
22700.0,12.89,2.1
22701.0,12.82,2.0
22702.0,12.89,1.71
22703.0,12.6,3.22
22704.0,12.57,3.37
22705.0,12.62,3.13
22706.0,12.99,1.61
22707.0,12.96,1.42
22708.0,12.77,2.1
22709.0,12.94,1.56
22710.0,12.94,1.46
22711.0,12.67,2.98
22712.0,12.57,3.32
22713.0,12.99,1.56
22714.0,12.57,3.27
22715.0,12.7,2.29
22716.0,12.82,2.25
22717.0,12.74,2.59
22718.0,12.99,1.42
22719.0,12.77,2.54
22720.0,12.94,1.56
22721.0,12.55,3.27
22722.0,12.94,1.51
22723.0,12.57,2.83
22724.0,12.65,2.54
22725.0,12.96,1.81
22726.0,12.96,1.71
22727.0,12.7,2.78
22728.0,12.62,3.17
22729.0,12.92,2.0
22730.0,12.6,3.13
22731.0,12.74,2.78
22732.0,12.57,2.98
22733.0,12.57,3.27
22734.0,12.92,1.71
22735.0,12.89,1.61
22736.0,12.79,2.44
22737.0,12.62,3.17
