Waktu (detik),Tegangan (V),Arus (A)
3237.0,24.34,3.3600000000000003
3238.0,24.34,3.29
3239.0,24.35,3.2600000000000002
3240.0,24.34,3.29
3241.0,24.34,3.25
3242.0,24.35,3.21
3243.0,24.36,3.04
3244.0,24.36,3.12
3245.0,24.36,3.1300000000000003
3246.0,24.36,3.1100000000000003
3247.0,24.36,2.95
3248.0,24.36,3.0700000000000003
3249.0,24.36,3.0
3250.0,24.35,3.12
3251.0,24.36,2.92
3252.0,24.36,3.02
3253.0,24.36,3.0300000000000002
3254.0,24.36,2.92
3255.0,24.35,3.0300000000000002
3256.0,24.37,2.93
3257.0,24.37,2.92
3258.0,24.38,2.75
3259.0,24.37,2.85
3260.0,24.38,2.74
3261.0,24.38,2.85
3262.0,24.38,2.81
3263.0,24.38,2.94
3264.0,24.37,2.98
3265.0,24.38,2.87
3266.0,24.38,2.87
3267.0,24.37,3.0300000000000002
3268.0,24.37,3.06
3269.0,24.38,3.0100000000000002
3270.0,24.38,2.91
3271.0,24.38,2.93
3272.0,24.37,2.98
3273.0,24.37,3.04
3274.0,24.37,3.08
3275.0,24.37,3.18
3276.0,24.36,3.25
3277.0,24.36,3.18
3278.0,24.35,3.16
3279.0,24.34,3.29
3280.0,24.33,3.48
3281.0,24.33,3.45
3282.0,24.33,3.35
3283.0,24.34,3.2
3284.0,24.34,3.08
3285.0,24.35,3.06
3286.0,24.35,3.0
3287.0,24.35,3.04
3288.0,24.35,3.08
3289.0,24.36,2.91
3290.0,24.37,2.71
3291.0,24.36,2.71
3292.0,24.36,2.89
3293.0,24.36,2.97
3294.0,24.35,3.0100000000000002
3295.0,24.35,2.82
3296.0,24.35,2.93
3297.0,24.34,2.96
3298.0,24.35,2.87
3299.0,24.35,2.97
3300.0,24.34,3.08
3301.0,24.34,3.2
3302.0,24.35,2.97
3303.0,24.35,2.99
3304.0,24.36,2.9
3305.0,24.35,3.1100000000000003
3306.0,24.35,3.0
3307.0,24.37,2.93
3308.0,24.37,2.96
3309.0,24.37,2.96
3310.0,24.37,2.98
3311.0,24.38,2.88
3312.0,24.37,3.0500000000000003
3313.0,24.37,3.06
3314.0,24.36,3.1100000000000003
3315.0,24.37,2.9
3316.0,24.37,2.8
3317.0,24.37,2.71
3318.0,24.36,2.85
3319.0,24.35,2.95
3320.0,24.35,2.91
3321.0,24.35,2.87
3322.0,24.36,2.68
3323.0,24.37,2.57
3324.0,24.37,2.63
3325.0,24.36,2.79
3326.0,24.36,2.84
3327.0,24.35,2.96
3328.0,24.36,2.94
3329.0,24.36,2.84
3330.0,24.36,2.73
3331.0,24.36,2.82
3332.0,24.35,2.92
3333.0,24.35,3.0
3334.0,24.35,3.1100000000000003
3335.0,24.34,3.14
3336.0,24.33,3.3000000000000003
3337.0,24.33,3.3200000000000003
3338.0,24.33,3.23
3339.0,24.32,3.25
3340.0,24.32,3.3400000000000003
3341.0,24.33,3.3000000000000003
3342.0,24.33,3.33
3343.0,24.33,3.35
3344.0,24.33,3.27
3345.0,24.34,3.08
3346.0,24.34,3.1
3347.0,24.34,3.18
3348.0,24.34,3.27
3349.0,24.34,3.18
3350.0,24.34,3.2
3351.0,24.33,3.29
3352.0,24.33,3.3000000000000003
3353.0,24.32,3.3400000000000003
3354.0,24.32,3.37
3355.0,24.32,3.45
3356.0,24.33,3.23
3357.0,24.33,3.2800000000000002
3358.0,24.33,3.23
3359.0,24.33,3.2600000000000002
3360.0,24.33,3.2600000000000002
3361.0,24.33,3.15
3362.0,24.34,3.15
3363.0,24.35,3.04
3364.0,24.35,3.02
3365.0,24.35,3.0900000000000003
3366.0,24.35,3.17
3367.0,24.36,3.02
3368.0,24.36,2.9
3369.0,24.37,2.84
3370.0,24.37,2.81
3371.0,24.37,2.81
3372.0,24.37,2.87
3373.0,24.37,2.94
3374.0,24.37,2.8
3375.0,24.37,2.77
3376.0,24.37,2.84
3377.0,24.37,2.74
3378.0,24.36,2.81
3379.0,24.35,3.0300000000000002
3380.0,24.35,3.0300000000000002
3381.0,24.35,2.91
3382.0,24.35,2.74
3383.0,24.35,2.71
3384.0,24.34,2.94
3385.0,24.34,2.93
3386.0,24.35,2.84
3387.0,24.34,3.06
3388.0,24.34,2.97
3389.0,24.35,2.85
3390.0,24.34,3.0
3391.0,24.34,3.22
3392.0,24.33,3.3200000000000003
3393.0,24.34,3.27
3394.0,24.34,3.17
3395.0,24.34,3.0900000000000003
3396.0,24.35,3.06
3397.0,24.36,2.93
3398.0,24.36,3.0
3399.0,24.35,3.06
3400.0,24.35,3.06
3401.0,24.36,2.85
3402.0,24.37,2.87
3403.0,24.36,2.95
3404.0,24.37,2.91
3405.0,24.36,2.95
3406.0,24.36,3.02
3407.0,24.36,2.99
3408.0,24.36,2.92
3409.0,24.37,2.83
3410.0,24.37,2.73
3411.0,24.36,2.95
3412.0,24.36,3.0
3413.0,24.36,2.97
3414.0,24.36,2.91
3415.0,24.36,3.0300000000000002
3416.0,24.36,2.95
3417.0,24.35,3.02
3418.0,24.35,3.17
3419.0,24.35,3.1100000000000003
3420.0,24.34,3.17
3421.0,24.34,2.98
3422.0,24.34,2.97
3423.0,24.34,2.99
3424.0,24.34,3.1
3425.0,24.34,2.91
3426.0,24.33,3.0700000000000003
3427.0,24.35,3.0
3428.0,24.34,3.08
3429.0,24.34,3.14
3430.0,24.35,3.0
3431.0,24.34,3.18
3432.0,24.34,3.19
3433.0,24.35,3.14
3434.0,24.35,3.02
3435.0,24.34,3.24
3436.0,24.34,3.29
3437.0,24.33,3.41
3438.0,24.33,3.4
3439.0,24.33,3.54
3440.0,24.32,3.6100000000000003
3441.0,24.32,3.43
3442.0,24.33,3.25
3443.0,24.33,3.33
3444.0,24.32,3.5100000000000002
3445.0,24.33,3.33
3446.0,24.33,3.17
3447.0,24.33,3.21
3448.0,24.33,3.17
3449.0,24.34,2.94
3450.0,24.34,2.93
3451.0,24.35,2.96
3452.0,24.34,3.12
3453.0,24.34,3.14
3454.0,24.34,3.0100000000000002
3455.0,24.34,3.1100000000000003
3456.0,24.34,3.1300000000000003
3457.0,24.35,2.9
3458.0,24.35,2.87
3459.0,24.35,2.88
3460.0,24.35,2.92
3461.0,24.34,3.0700000000000003
3462.0,24.34,2.96
3463.0,24.35,2.83
3464.0,24.34,2.98
3465.0,24.35,2.84
3466.0,24.36,2.88
3467.0,24.35,3.1100000000000003
3468.0,24.34,3.2
3469.0,24.33,3.3800000000000003
3470.0,24.34,3.35
3471.0,24.35,3.18
3472.0,24.35,3.16
3473.0,24.35,3.1100000000000003
3474.0,24.36,2.94
3475.0,24.35,3.0100000000000002
3476.0,24.35,3.1
3477.0,24.35,3.0
3478.0,24.36,2.79
3479.0,24.37,2.68
3480.0,24.36,2.77
3481.0,24.36,2.78
3482.0,24.35,2.85
3483.0,24.34,3.06
3484.0,24.35,3.0900000000000003
3485.0,24.35,3.1100000000000003
3486.0,24.34,3.12
3487.0,24.34,3.0900000000000003
3488.0,24.34,3.14
3489.0,24.34,3.0900000000000003
3490.0,24.34,3.12
3491.0,24.33,3.2600000000000002
3492.0,24.33,3.41
3493.0,24.32,3.33
3494.0,24.32,3.44
3495.0,24.31,3.54
3496.0,24.31,3.47
3497.0,24.3,3.49
3498.0,24.3,3.52
3499.0,24.29,3.71
3500.0,24.29,3.72
3501.0,24.3,3.5700000000000003
3502.0,24.31,3.33
3503.0,24.31,3.23
3504.0,24.32,3.0700000000000003
3505.0,24.33,2.9
3506.0,24.34,2.83
3507.0,24.34,2.91
3508.0,24.35,2.81
3509.0,24.35,2.59
3510.0,24.36,2.36
3511.0,24.36,2.36
3512.0,24.35,2.5100000000000002
3513.0,24.35,2.5
3514.0,24.36,2.46
3515.0,24.36,2.47
3516.0,24.36,2.47
3517.0,24.37,2.35
3518.0,24.37,2.47
3519.0,24.36,2.7
3520.0,24.36,2.8
3521.0,24.37,2.74
3522.0,24.37,2.77
3523.0,24.37,2.95
3524.0,24.35,3.16
3525.0,24.34,3.31
3526.0,24.33,3.44
3527.0,24.32,3.6
3528.0,24.32,3.56
3529.0,24.33,3.37
3530.0,24.34,3.31
3531.0,24.32,3.5
3532.0,24.32,3.3800000000000003
3533.0,24.33,3.25
3534.0,24.33,3.2800000000000002
3535.0,24.34,3.15
3536.0,24.34,3.0
3537.0,24.34,3.0100000000000002
3538.0,24.35,2.96
3539.0,24.34,2.97
3540.0,24.33,3.0900000000000003
3541.0,24.33,3.08
3542.0,24.33,3.15
3543.0,24.33,3.17
3544.0,24.34,3.04
3545.0,24.34,3.1100000000000003
3546.0,24.34,3.15
3547.0,24.35,2.99
3548.0,24.35,2.98
3549.0,24.35,3.0300000000000002
3550.0,24.35,2.93
3551.0,24.35,2.85
3552.0,24.35,2.93
3553.0,24.35,2.91
3554.0,24.35,2.9
3555.0,24.35,2.94
3556.0,24.35,2.98
3557.0,24.35,3.04
3558.0,24.34,3.1300000000000003
3559.0,24.35,3.08
3560.0,24.34,3.17
3561.0,24.35,3.14
3562.0,24.35,3.0500000000000003
3563.0,24.35,2.98
3564.0,24.35,2.93
3565.0,24.35,2.79
3566.0,24.35,2.69
3567.0,24.36,2.56
3568.0,24.36,2.59
3569.0,24.35,2.63
3570.0,24.36,2.6
3571.0,24.36,2.5
3572.0,24.36,2.44
3573.0,24.36,2.5
3574.0,24.37,2.47
3575.0,24.36,2.56
3576.0,24.36,2.65
3577.0,24.35,2.86
3578.0,24.35,2.78
3579.0,24.35,2.83
3580.0,24.34,2.93
3581.0,24.33,3.04
3582.0,24.32,3.2
3583.0,24.32,3.23
3584.0,24.31,3.24
3585.0,24.32,3.12
3586.0,24.32,3.04
3587.0,24.32,3.0500000000000003
3588.0,24.31,3.14
3589.0,24.32,3.0100000000000002
3590.0,24.33,2.8
3591.0,24.33,2.96
3592.0,24.33,2.99
3593.0,24.33,3.0500000000000003
3594.0,24.34,3.02
3595.0,24.33,3.1300000000000003
3596.0,24.32,3.16
3597.0,24.32,3.1
3598.0,24.31,3.18
3599.0,24.31,3.37
3600.0,24.31,3.37
3601.0,24.31,3.18
3602.0,24.32,2.95
3603.0,24.33,2.82
3604.0,24.31,3.06
3605.0,24.31,3.0300000000000002
3606.0,24.32,3.0
3607.0,24.32,2.97
3608.0,24.33,2.87
3609.0,24.33,2.92
3610.0,24.32,3.0900000000000003
3611.0,24.32,3.22
3612.0,24.32,3.3800000000000003
3613.0,24.32,3.5300000000000002
3614.0,24.32,3.5300000000000002
3615.0,24.32,3.56
3616.0,24.32,3.5
3617.0,24.32,3.52
3618.0,24.32,3.5700000000000003
3619.0,24.33,3.46
3620.0,24.34,3.3000000000000003
3621.0,24.33,3.3400000000000003
3622.0,24.33,3.3000000000000003
3623.0,24.33,3.18
3624.0,24.34,3.12
3625.0,24.34,3.24
3626.0,24.33,3.4
3627.0,24.33,3.37
3628.0,24.34,3.3000000000000003
3629.0,24.34,3.2600000000000002
3630.0,24.34,3.3200000000000003
3631.0,24.35,3.24
3632.0,24.34,3.21
3633.0,24.34,3.17
3634.0,24.33,3.18
3635.0,24.34,3.17
3636.0,24.33,3.1300000000000003
3637.0,24.32,3.19
3638.0,24.32,3.24
3639.0,24.32,3.2600000000000002
3640.0,24.32,3.18
3641.0,24.32,3.04
3642.0,24.33,3.02
3643.0,24.33,3.04
3644.0,24.34,2.94
3645.0,24.34,2.77
3646.0,24.34,2.83
3647.0,24.35,2.68
3648.0,24.35,2.67
3649.0,24.34,2.69
3650.0,24.34,2.68
3651.0,24.33,2.83
3652.0,24.33,2.84
3653.0,24.33,2.83
3654.0,24.32,2.99
3655.0,24.33,3.04
3656.0,24.33,2.94
3657.0,24.32,3.1
3658.0,24.33,2.98
3659.0,24.33,3.0700000000000003
3660.0,24.33,3.12
3661.0,24.33,3.18
3662.0,24.33,3.08
3663.0,24.33,3.19
3664.0,24.33,3.0700000000000003
3665.0,24.33,2.97
3666.0,24.33,3.0100000000000002
3667.0,24.33,3.08
3668.0,24.34,3.1
3669.0,24.33,3.12
3670.0,24.33,3.1300000000000003
3671.0,24.34,2.98
3672.0,24.33,3.18
3673.0,24.34,3.0300000000000002
3674.0,24.34,3.1300000000000003
3675.0,24.33,3.22
3676.0,24.34,3.1
3677.0,24.34,3.0100000000000002
3678.0,24.33,3.16
3679.0,24.34,3.02
3680.0,24.33,3.19
3681.0,24.33,3.2
3682.0,24.33,3.0700000000000003
3683.0,24.33,3.16
3684.0,24.33,3.04
3685.0,24.32,3.18
3686.0,24.31,3.35
3687.0,24.32,3.21
3688.0,24.33,3.0700000000000003
3689.0,24.33,3.15
3690.0,24.33,3.1300000000000003
3691.0,24.33,3.12
3692.0,24.32,3.2600000000000002
3693.0,24.33,3.17
3694.0,24.33,3.22
3695.0,24.34,3.1100000000000003
3696.0,24.34,3.1100000000000003
3697.0,24.34,3.2800000000000002
3698.0,24.33,3.3200000000000003
3699.0,24.33,3.14
3700.0,24.34,3.06
3701.0,24.34,3.12
3702.0,24.35,3.0100000000000002
3703.0,24.34,3.19
3704.0,24.33,3.17
3705.0,24.34,3.0900000000000003
3706.0,24.34,3.08
3707.0,24.33,3.08
3708.0,24.34,3.0100000000000002
3709.0,24.34,3.16
3710.0,24.33,3.24
3711.0,24.32,3.24
3712.0,24.32,3.24
3713.0,24.32,3.12
3714.0,24.33,3.2
3715.0,24.32,3.2
3716.0,24.33,3.04
3717.0,24.33,2.97
3718.0,24.32,3.08
3719.0,24.32,2.94
3720.0,24.32,2.94
3721.0,24.33,2.94
3722.0,24.34,2.89
3723.0,24.34,2.87
3724.0,24.34,2.71
3725.0,24.34,2.79
3726.0,24.34,2.81
3727.0,24.34,2.85
3728.0,24.34,2.74
3729.0,24.34,2.88
3730.0,24.34,2.71
3731.0,24.34,2.8
3732.0,24.33,2.83
3733.0,24.32,2.9
3734.0,24.33,2.97
3735.0,24.33,2.9
3736.0,24.32,3.0900000000000003
3737.0,24.33,3.0100000000000002
3738.0,24.32,3.1300000000000003
3739.0,24.33,3.02
3740.0,24.34,3.0
3741.0,24.34,2.85
3742.0,24.34,2.84
3743.0,24.34,2.91
3744.0,24.34,2.91
3745.0,24.34,2.82
3746.0,24.34,2.77
3747.0,24.33,2.93
3748.0,24.33,2.9
3749.0,24.33,2.98
3750.0,24.32,3.0700000000000003
3751.0,24.32,3.25
3752.0,24.31,3.3800000000000003
3753.0,24.32,3.3400000000000003
3754.0,24.32,3.2
3755.0,24.31,3.44
3756.0,24.31,3.5300000000000002
3757.0,24.32,3.3800000000000003
3758.0,24.32,3.2800000000000002
3759.0,24.32,3.3600000000000003
3760.0,24.31,3.3400000000000003
3761.0,24.32,3.18
3762.0,24.32,2.99
3763.0,24.33,2.86
3764.0,24.33,2.94
3765.0,24.33,2.86
3766.0,24.34,2.74
3767.0,24.33,2.82
3768.0,24.33,2.89
3769.0,24.33,2.79
3770.0,24.34,2.77
3771.0,24.35,2.73
3772.0,24.35,2.75
3773.0,24.33,2.98
3774.0,24.33,3.0700000000000003
3775.0,24.33,3.0
3776.0,24.34,2.95
3777.0,24.35,2.8
3778.0,24.35,2.78
3779.0,24.35,2.7
3780.0,24.34,2.73
3781.0,24.34,2.86
3782.0,24.34,2.87
3783.0,24.35,2.7600000000000002
3784.0,24.35,2.62
3785.0,24.35,2.55
3786.0,24.34,2.64
3787.0,24.34,2.74
3788.0,24.34,2.69
3789.0,24.33,2.78
3790.0,24.33,2.88
3791.0,24.33,2.92
3792.0,24.32,3.0700000000000003
3793.0,24.32,3.06
3794.0,24.31,3.2600000000000002
3795.0,24.31,3.29
3796.0,24.31,3.23
3797.0,24.3,3.3400000000000003
3798.0,24.3,3.4
3799.0,24.3,3.3200000000000003
3800.0,24.31,3.1300000000000003
3801.0,24.32,3.12
3802.0,24.32,3.0700000000000003
3803.0,24.31,3.06
3804.0,24.32,2.95
3805.0,24.32,3.0700000000000003
3806.0,24.32,2.97
3807.0,24.34,2.82
3808.0,24.33,2.9
3809.0,24.32,2.97
3810.0,24.32,3.02
3811.0,24.32,2.83
3812.0,24.32,2.89
3813.0,24.32,2.77
3814.0,24.33,2.69
3815.0,24.34,2.58
3816.0,24.34,2.62
3817.0,24.34,2.66
3818.0,24.35,2.6
3819.0,24.35,2.69
3820.0,24.35,2.63
3821.0,24.35,2.63
3822.0,24.36,2.48
3823.0,24.35,2.57
3824.0,24.34,2.71
3825.0,24.34,2.77
3826.0,24.32,2.95
3827.0,24.32,2.9
3828.0,24.32,2.81
3829.0,24.33,2.66
3830.0,24.33,2.73
3831.0,24.32,2.93
3832.0,24.33,2.88
3833.0,24.33,2.87
3834.0,24.33,2.88
3835.0,24.34,2.7600000000000002
3836.0,24.34,2.75
3837.0,24.35,2.73
3838.0,24.34,2.84
3839.0,24.34,2.82
3840.0,24.34,2.83
3841.0,24.34,2.8
3842.0,24.34,2.92
3843.0,24.33,2.94
3844.0,24.34,2.82
3845.0,24.33,2.97
3846.0,24.34,2.81
3847.0,24.33,3.02
3848.0,24.33,2.99
3849.0,24.32,3.21
3850.0,24.32,3.22
3851.0,24.31,3.2600000000000002
3852.0,24.3,3.33
3853.0,24.3,3.4
3854.0,24.3,3.35
3855.0,24.31,3.3400000000000003
3856.0,24.3,3.48
3857.0,24.3,3.48
3858.0,24.3,3.47
3859.0,24.31,3.2600000000000002
3860.0,24.31,3.35
3861.0,24.31,3.2600000000000002
3862.0,24.32,3.17
3863.0,24.33,2.99
3864.0,24.32,3.04
3865.0,24.33,2.95
3866.0,24.32,2.97
3867.0,24.33,2.85
3868.0,24.33,2.78
3869.0,24.32,2.92
3870.0,24.32,2.85
3871.0,24.32,2.74
3872.0,24.32,2.8
3873.0,24.32,2.79
3874.0,24.32,2.96
3875.0,24.31,3.08
3876.0,24.32,2.94
3877.0,24.32,2.82
3878.0,24.32,2.97
3879.0,24.32,3.0500000000000003
3880.0,24.32,3.0300000000000002
3881.0,24.32,3.12
3882.0,24.31,3.08
3883.0,24.31,3.23
3884.0,24.31,3.0900000000000003
3885.0,24.32,2.94
3886.0,24.32,2.98
3887.0,24.31,3.16
3888.0,24.32,3.16
3889.0,24.33,3.08
3890.0,24.32,3.23
3891.0,24.32,3.24
3892.0,24.32,3.21
3893.0,24.33,3.1100000000000003
3894.0,24.32,3.2600000000000002
3895.0,24.32,3.25
3896.0,24.32,3.2600000000000002
3897.0,24.33,3.14
3898.0,24.32,3.1300000000000003
3899.0,24.33,3.08
3900.0,24.33,3.08
3901.0,24.32,3.15
3902.0,24.33,3.0500000000000003
3903.0,24.33,3.15
3904.0,24.33,3.1100000000000003
3905.0,24.32,3.2
3906.0,24.32,3.12
3907.0,24.32,3.06
3908.0,24.32,2.89
3909.0,24.32,2.81
3910.0,24.33,2.59
3911.0,24.33,2.56
3912.0,24.32,2.77
3913.0,24.32,2.81
3914.0,24.32,2.7600000000000002
3915.0,24.32,2.75
3916.0,24.32,2.79
3917.0,24.32,2.94
3918.0,24.32,3.0100000000000002
3919.0,24.31,3.0900000000000003
3920.0,24.31,3.1300000000000003
3921.0,24.32,3.0300000000000002
3922.0,24.33,2.93
3923.0,24.33,2.87
3924.0,24.34,2.82
3925.0,24.34,2.82
3926.0,24.35,2.81
3927.0,24.35,2.77
3928.0,24.35,2.7
3929.0,24.35,2.66
3930.0,24.35,2.66
3931.0,24.34,2.61
3932.0,24.34,2.73
3933.0,24.34,2.65
3934.0,24.34,2.72
3935.0,24.34,2.65
3936.0,24.34,2.56
3937.0,24.35,2.5
3938.0,24.35,2.56
3939.0,24.34,2.66
3940.0,24.35,2.62
3941.0,24.35,2.75
3942.0,24.35,2.75
3943.0,24.35,2.69
3944.0,24.35,2.53
3945.0,24.34,2.64
3946.0,24.33,2.78
3947.0,24.33,2.8
3948.0,24.33,2.74
3949.0,24.34,2.68
3950.0,24.33,2.84
3951.0,24.33,2.78
3952.0,24.34,2.56
3953.0,24.34,2.66
3954.0,24.33,2.9
3955.0,24.32,2.99
3956.0,24.32,3.04
3957.0,24.32,3.1100000000000003
3958.0,24.32,3.0900000000000003
3959.0,24.32,3.02
3960.0,24.33,2.98
3961.0,24.33,2.92
3962.0,24.33,2.92
3963.0,24.33,2.82
3964.0,24.33,2.82
3965.0,24.34,2.68
3966.0,24.33,2.67
3967.0,24.33,2.73
3968.0,24.34,2.78
3969.0,24.33,2.97
3970.0,24.33,2.83
3971.0,24.32,2.97
3972.0,24.32,3.14
3973.0,24.32,3.18
3974.0,24.32,3.1
3975.0,24.32,3.0100000000000002
3976.0,24.33,2.95
3977.0,24.33,2.91
3978.0,24.33,2.92
3979.0,24.33,2.85
3980.0,24.32,3.06
3981.0,24.32,3.0500000000000003
3982.0,24.32,2.9
3983.0,24.32,2.92
3984.0,24.32,2.98
3985.0,24.31,3.21
3986.0,24.3,3.3200000000000003
3987.0,24.3,3.3200000000000003
3988.0,24.29,3.48
3989.0,24.28,3.5100000000000002
3990.0,24.29,3.41
3991.0,24.3,3.3200000000000003
3992.0,24.29,3.3800000000000003
3993.0,24.28,3.47
3994.0,24.28,3.48
3995.0,24.28,3.48
3996.0,24.28,3.3600000000000003
3997.0,24.29,3.2800000000000002
3998.0,24.29,3.15
3999.0,24.29,3.14
4000.0,24.29,3.06
4001.0,24.29,3.1100000000000003
4002.0,24.29,3.25
4003.0,24.3,3.1100000000000003
4004.0,24.31,2.89
4005.0,24.32,2.69
4006.0,24.33,2.69
4007.0,24.33,2.71
4008.0,24.33,2.71
4009.0,24.33,2.7
4010.0,24.33,2.73
4011.0,24.33,2.74
4012.0,24.33,2.75
4013.0,24.33,2.7600000000000002
4014.0,24.33,2.82
4015.0,24.33,2.92
4016.0,24.32,2.92
4017.0,24.32,3.0300000000000002
4018.0,24.32,3.08
4019.0,24.33,3.0
4020.0,24.33,3.02
4021.0,24.33,3.0
4022.0,24.34,2.78
4023.0,24.34,2.85
4024.0,24.32,2.98
4025.0,24.33,2.95
4026.0,24.33,2.87
4027.0,24.33,2.8
4028.0,24.33,2.86
4029.0,24.33,2.88
4030.0,24.32,2.84
4031.0,24.31,2.97
4032.0,24.31,2.97
4033.0,24.31,3.08
4034.0,24.32,2.87
4035.0,24.31,3.0100000000000002
4036.0,24.31,3.1100000000000003
4037.0,24.32,3.02
4038.0,24.32,2.91
4039.0,24.32,2.84
4040.0,24.32,2.97
4041.0,24.33,2.75
4042.0,24.33,2.77
4043.0,24.33,2.72
4044.0,24.33,2.73
4045.0,24.33,2.7
4046.0,24.34,2.62
4047.0,24.34,2.62
4048.0,24.34,2.71
4049.0,24.33,2.8
4050.0,24.34,2.71
4051.0,24.33,2.91
4052.0,24.32,3.0100000000000002
4053.0,24.32,2.88
4054.0,24.33,2.87
4055.0,24.33,2.82
4056.0,24.33,2.86
4057.0,24.32,3.0
4058.0,24.33,2.84
4059.0,24.34,2.71
4060.0,24.33,2.81
4061.0,24.34,2.79
4062.0,24.34,2.86
4063.0,24.32,3.08
4064.0,24.31,3.25
4065.0,24.32,3.1300000000000003
4066.0,24.32,3.08
4067.0,24.33,2.94
4068.0,24.32,3.02
4069.0,24.31,3.12
4070.0,24.31,3.12
4071.0,24.3,3.06
4072.0,24.31,2.93
4073.0,24.32,2.8
4074.0,24.32,2.82
4075.0,24.31,3.0100000000000002
4076.0,24.29,3.25
4077.0,24.29,3.3600000000000003
4078.0,24.29,3.39
4079.0,24.3,3.33
4080.0,24.31,3.19
4081.0,24.31,3.27
4082.0,24.31,3.35
4083.0,24.3,3.29
4084.0,24.3,3.29
4085.0,24.31,3.12
4086.0,24.32,2.87
4087.0,24.32,2.81
4088.0,24.31,2.89
4089.0,24.3,2.97
4090.0,24.29,3.08
4091.0,24.3,2.92
4092.0,24.3,2.84
4093.0,24.3,2.96
4094.0,24.31,2.77
4095.0,24.3,2.95
4096.0,24.29,3.16
4097.0,24.29,3.27
4098.0,24.29,3.2600000000000002
4099.0,24.3,3.1300000000000003
4100.0,24.3,3.19
4101.0,24.31,3.2
4102.0,24.3,3.27
4103.0,24.3,3.31
4104.0,24.3,3.3000000000000003
4105.0,24.29,3.24
4106.0,24.3,3.21
4107.0,24.31,3.02
4108.0,24.31,3.0300000000000002
4109.0,24.31,3.1300000000000003
4110.0,24.31,3.06
4111.0,24.31,3.06
4112.0,24.31,3.1100000000000003
4113.0,24.31,3.0300000000000002
4114.0,24.31,3.0700000000000003
4115.0,24.31,2.93
4116.0,24.31,2.97
4117.0,24.3,3.1
4118.0,24.3,3.0100000000000002
4119.0,24.31,2.95
4120.0,24.31,2.97
4121.0,24.31,2.92
4122.0,24.32,2.72
4123.0,24.33,2.64
4124.0,24.33,2.7
4125.0,24.33,2.66
4126.0,24.34,2.52
4127.0,24.35,2.47
4128.0,24.35,2.53
4129.0,24.34,2.72
4130.0,24.33,2.77
4131.0,24.32,2.88
4132.0,24.31,3.0900000000000003
4133.0,24.3,3.27
4134.0,24.29,3.39
4135.0,24.28,3.46
4136.0,24.28,3.42
4137.0,24.27,3.5300000000000002
4138.0,24.28,3.41
4139.0,24.28,3.31
4140.0,24.29,3.21
4141.0,24.3,3.21
4142.0,24.31,3.08
4143.0,24.32,2.89
4144.0,24.33,2.68
4145.0,24.33,2.69
4146.0,24.33,2.83
4147.0,24.34,2.64
4148.0,24.33,2.79
4149.0,24.33,2.77
4150.0,24.33,2.82
4151.0,24.33,2.77
4152.0,24.32,2.92
4153.0,24.32,3.0100000000000002
4154.0,24.31,3.1
4155.0,24.3,3.22
4156.0,24.31,3.2
4157.0,24.3,3.27
4158.0,24.31,3.1100000000000003
4159.0,24.31,3.0500000000000003
4160.0,24.31,2.97
4161.0,24.3,3.15
4162.0,24.31,2.99
4163.0,24.31,2.93
4164.0,24.31,2.98
4165.0,24.31,3.0
4166.0,24.31,2.96
4167.0,24.31,2.97
4168.0,24.3,3.04
4169.0,24.3,3.21
4170.0,24.3,3.35
4171.0,24.31,3.1300000000000003
4172.0,24.31,3.1300000000000003
4173.0,24.31,3.17
4174.0,24.31,3.25
4175.0,24.31,3.22
4176.0,24.32,3.2
4177.0,24.31,3.22
4178.0,24.31,3.15
4179.0,24.31,3.14
4180.0,24.32,2.91
4181.0,24.31,3.1
4182.0,24.31,3.1100000000000003
4183.0,24.32,3.0700000000000003
4184.0,24.32,2.83
4185.0,24.33,2.65
4186.0,24.33,2.55
4187.0,24.33,2.55
4188.0,24.33,2.6
4189.0,24.33,2.58
4190.0,24.33,2.69
4191.0,24.32,2.7
4192.0,24.32,2.66
4193.0,24.32,2.68
4194.0,24.32,2.79
4195.0,24.31,2.98
4196.0,24.3,3.12
4197.0,24.31,3.02
4198.0,24.31,2.94
4199.0,24.32,2.81
4200.0,24.33,2.7
4201.0,24.34,2.5
4202.0,24.33,2.64
4203.0,24.32,2.72
4204.0,24.32,2.8
4205.0,24.33,2.61
4206.0,24.33,2.61
4207.0,24.33,2.71
4208.0,24.32,2.7600000000000002
4209.0,24.32,2.77
4210.0,24.3,2.97
4211.0,24.31,2.99
4212.0,24.31,2.92
4213.0,24.31,2.9
4214.0,24.32,2.78
4215.0,24.32,2.79
4216.0,24.32,2.7
4217.0,24.32,2.67
4218.0,24.31,2.8
4219.0,24.31,3.02
4220.0,24.31,2.85
4221.0,24.31,2.83
4222.0,24.31,2.75
4223.0,24.31,2.7600000000000002
4224.0,24.31,2.86
4225.0,24.3,2.92
4226.0,24.3,3.0
4227.0,24.31,2.92
4228.0,24.31,2.93
4229.0,24.32,2.7
4230.0,24.32,2.89
4231.0,24.31,2.93
4232.0,24.3,3.0500000000000003
4233.0,24.3,3.14
4234.0,24.31,2.98
4235.0,24.3,3.1300000000000003
4236.0,24.3,3.14
4237.0,24.3,3.22
4238.0,24.29,3.24
4239.0,24.29,3.3000000000000003
4240.0,24.29,3.0900000000000003
4241.0,24.29,3.06
4242.0,24.3,2.96
4243.0,24.31,2.77
