Waktu (detik),Tegangan (V),Arus (A)
14576.0,11.8,2.59
14577.0,11.81,2.56
14578.0,11.8,2.62
14579.0,11.82,2.48
14580.0,11.8,2.63
14581.0,11.79,2.7
14582.0,11.77,2.81
14583.0,11.76,2.88
14584.0,11.77,2.78
14585.0,11.78,2.71
14586.0,11.81,2.55
14587.0,11.79,2.68
14588.0,11.79,2.66
14589.0,11.78,2.74
14590.0,11.79,2.64
14591.0,11.79,2.64
14592.0,11.79,2.63
14593.0,11.79,2.64
14594.0,11.79,2.69
14595.0,11.77,2.79
14596.0,11.76,2.9
14597.0,11.76,2.89
14598.0,11.74,2.94
14599.0,11.77,2.83
14600.0,11.76,2.85
14601.0,11.77,2.79
14602.0,11.78,2.69
14603.0,11.79,2.59
14604.0,11.81,2.5
14605.0,11.82,2.43
14606.0,11.83,2.35
14607.0,11.85,2.23
14608.0,11.85,2.27
14609.0,11.83,2.33
14610.0,11.84,2.38
14611.0,11.84,2.34
14612.0,11.84,2.37
14613.0,11.85,2.32
14614.0,11.84,2.39
14615.0,11.84,2.35
14616.0,11.82,2.46
14617.0,11.8,2.58
14618.0,11.83,2.42
14619.0,11.83,2.39
14620.0,11.83,2.38
14621.0,11.82,2.4
14622.0,11.81,2.46
14623.0,11.8,2.58
14624.0,11.79,2.56
14625.0,11.8,2.54
14626.0,11.8,2.52
14627.0,11.82,2.38
14628.0,11.81,2.42
14629.0,11.82,2.37
14630.0,11.83,2.29
14631.0,11.84,2.27
14632.0,11.85,2.22
14633.0,11.87,2.08
14634.0,11.87,2.11
14635.0,11.87,2.11
14636.0,11.89,2.01
14637.0,11.87,2.14
14638.0,11.85,2.26
14639.0,11.85,2.32
14640.0,11.86,2.29
14641.0,11.85,2.33
14642.0,11.86,2.26
14643.0,11.85,2.33
14644.0,11.85,2.31
14645.0,11.84,2.37
14646.0,11.84,2.35
14647.0,11.87,2.23
14648.0,11.89,2.09
14649.0,11.87,2.16
14650.0,11.85,2.31
14651.0,11.86,2.26
14652.0,11.86,2.28
14653.0,11.85,2.36
14654.0,11.83,2.46
14655.0,11.85,2.38
14656.0,11.84,2.42
14657.0,11.84,2.4
14658.0,11.82,2.53
14659.0,11.82,2.53
14660.0,11.84,2.4
14661.0,11.81,2.56
14662.0,11.81,2.59
14663.0,11.82,2.51
14664.0,11.83,2.42
14665.0,11.82,2.44
14666.0,11.8,2.57
14667.0,11.8,2.59
14668.0,11.79,2.56
14669.0,11.81,2.47
14670.0,11.81,2.51
14671.0,11.83,2.39
14672.0,11.83,2.39
14673.0,11.81,2.47
14674.0,11.82,2.43
14675.0,11.8,2.57
14676.0,11.82,2.43
14677.0,11.8,2.54
14678.0,11.82,2.43
14679.0,11.81,2.47
14680.0,11.79,2.54
14681.0,11.79,2.56
14682.0,11.78,2.6
14683.0,11.8,2.45
14684.0,11.79,2.58
14685.0,11.8,2.48
14686.0,11.79,2.58
14687.0,11.78,2.6
14688.0,11.78,2.64
14689.0,11.78,2.65
14690.0,11.8,2.51
14691.0,11.79,2.63
14692.0,11.78,2.66
14693.0,11.77,2.76
14694.0,11.78,2.72
14695.0,11.79,2.7
14696.0,11.79,2.67
14697.0,11.82,2.53
14698.0,11.8,2.64
14699.0,11.8,2.64
14700.0,11.79,2.72
14701.0,11.79,2.7
14702.0,11.82,2.56
14703.0,11.83,2.47
14704.0,11.83,2.48
14705.0,11.83,2.46
14706.0,11.84,2.41
14707.0,11.82,2.55
14708.0,11.83,2.46
14709.0,11.83,2.49
14710.0,11.82,2.54
14711.0,11.84,2.41
14712.0,11.82,2.57
14713.0,11.79,2.7
14714.0,11.81,2.57
14715.0,11.81,2.57
14716.0,11.8,2.63
14717.0,11.81,2.56
14718.0,11.8,2.65
14719.0,11.79,2.71
14720.0,11.8,2.59
14721.0,11.8,2.59
14722.0,11.82,2.44
14723.0,11.83,2.4
14724.0,11.83,2.41
14725.0,11.82,2.49
14726.0,11.83,2.45
14727.0,11.82,2.48
14728.0,11.84,2.32
14729.0,11.86,2.2
14730.0,11.87,2.17
14731.0,11.86,2.21
14732.0,11.86,2.23
14733.0,11.86,2.14
14734.0,11.86,2.11
14735.0,11.87,2.07
14736.0,11.87,2.01
14737.0,11.9,1.91
14738.0,11.87,2.05
14739.0,11.88,2.0
14740.0,11.88,2.02
14741.0,11.87,2.05
14742.0,11.87,2.07
14743.0,11.85,2.14
14744.0,11.84,2.26
14745.0,11.85,2.27
14746.0,11.83,2.34
14747.0,11.83,2.36
14748.0,11.83,2.41
14749.0,11.8,2.56
14750.0,11.81,2.54
14751.0,11.82,2.48
14752.0,11.8,2.56
14753.0,11.82,2.51
14754.0,11.82,2.48
14755.0,11.81,2.47
14756.0,11.83,2.41
14757.0,11.81,2.51
14758.0,11.81,2.48
14759.0,11.83,2.37
14760.0,11.82,2.47
14761.0,11.8,2.59
14762.0,11.8,2.61
14763.0,11.8,2.63
14764.0,11.8,2.62
14765.0,11.81,2.61
14766.0,11.78,2.72
14767.0,11.79,2.65
14768.0,11.8,2.64
14769.0,11.79,2.67
14770.0,11.8,2.58
14771.0,11.79,2.62
14772.0,11.79,2.57
14773.0,11.79,2.61
14774.0,11.77,2.69
14775.0,11.76,2.77
14776.0,11.77,2.7
14777.0,11.78,2.63
14778.0,11.77,2.65
14779.0,11.78,2.6
14780.0,11.77,2.73
14781.0,11.79,2.6
14782.0,11.8,2.55
14783.0,11.81,2.49
14784.0,11.83,2.36
14785.0,11.84,2.27
14786.0,11.85,2.25
14787.0,11.84,2.33
14788.0,11.84,2.35
14789.0,11.84,2.33
14790.0,11.87,2.17
14791.0,11.85,2.29
14792.0,11.85,2.29
14793.0,11.86,2.27
14794.0,11.85,2.34
14795.0,11.84,2.44
14796.0,11.82,2.54
14797.0,11.82,2.53
14798.0,11.84,2.42
14799.0,11.83,2.45
14800.0,11.81,2.6
14801.0,11.83,2.5
14802.0,11.84,2.47
14803.0,11.82,2.55
14804.0,11.82,2.53
14805.0,11.82,2.56
14806.0,11.84,2.43
14807.0,11.84,2.38
14808.0,11.83,2.5
14809.0,11.83,2.47
14810.0,11.83,2.47
14811.0,11.8,2.59
14812.0,11.8,2.56
14813.0,11.82,2.47
14814.0,11.8,2.55
14815.0,11.79,2.58
14816.0,11.8,2.58
14817.0,11.79,2.68
14818.0,11.8,2.62
14819.0,11.78,2.68
14820.0,11.81,2.57
14821.0,11.83,2.43
14822.0,11.82,2.5
14823.0,11.82,2.53
14824.0,11.84,2.39
14825.0,11.85,2.34
14826.0,11.85,2.38
14827.0,11.84,2.41
14828.0,11.84,2.4
14829.0,11.83,2.48
14830.0,11.81,2.57
14831.0,11.82,2.55
14832.0,11.8,2.65
14833.0,11.79,2.69
14834.0,11.78,2.78
14835.0,11.79,2.71
14836.0,11.78,2.71
14837.0,11.78,2.71
14838.0,11.78,2.76
14839.0,11.8,2.64
14840.0,11.79,2.66
14841.0,11.78,2.73
14842.0,11.8,2.64
14843.0,11.79,2.65
14844.0,11.81,2.57
14845.0,11.81,2.55
14846.0,11.81,2.53
14847.0,11.83,2.45
14848.0,11.85,2.33
14849.0,11.85,2.33
14850.0,11.86,2.26
14851.0,11.85,2.31
14852.0,11.86,2.26
14853.0,11.85,2.32
14854.0,11.84,2.35
14855.0,11.82,2.48
14856.0,11.81,2.53
14857.0,11.8,2.6
14858.0,11.78,2.69
14859.0,11.78,2.72
14860.0,11.77,2.8
14861.0,11.78,2.68
14862.0,11.77,2.76
14863.0,11.79,2.62
14864.0,11.8,2.58
14865.0,11.81,2.48
14866.0,11.81,2.49
14867.0,11.83,2.4
14868.0,11.82,2.41
14869.0,11.8,2.51
14870.0,11.82,2.42
14871.0,11.8,2.52
14872.0,11.82,2.45
14873.0,11.81,2.43
14874.0,11.8,2.56
14875.0,11.79,2.62
14876.0,11.78,2.68
14877.0,11.79,2.64
14878.0,11.81,2.52
14879.0,11.83,2.41
14880.0,11.82,2.5
14881.0,11.83,2.39
14882.0,11.84,2.37
14883.0,11.82,2.47
14884.0,11.83,2.4
14885.0,11.83,2.4
14886.0,11.83,2.38
14887.0,11.81,2.45
14888.0,11.8,2.49
14889.0,11.78,2.61
14890.0,11.79,2.5
14891.0,11.77,2.67
14892.0,11.75,2.81
14893.0,11.75,2.79
14894.0,11.75,2.8
14895.0,11.77,2.7
14896.0,11.78,2.65
14897.0,11.77,2.73
14898.0,11.76,2.84
14899.0,11.78,2.71
14900.0,11.77,2.71
14901.0,11.8,2.56
14902.0,11.82,2.42
14903.0,11.82,2.48
14904.0,11.83,2.4
14905.0,11.82,2.51
14906.0,11.83,2.44
14907.0,11.85,2.35
14908.0,11.86,2.23
14909.0,11.87,2.21
14910.0,11.86,2.3
14911.0,11.84,2.41
14912.0,11.83,2.45
14913.0,11.82,2.44
14914.0,11.82,2.45
14915.0,11.81,2.48
14916.0,11.8,2.54
14917.0,11.78,2.62
14918.0,11.77,2.68
14919.0,11.76,2.78
14920.0,11.77,2.72
14921.0,11.77,2.73
14922.0,11.75,2.84
14923.0,11.75,2.9
14924.0,11.75,2.87
14925.0,11.76,2.77
14926.0,11.76,2.83
14927.0,11.76,2.83
14928.0,11.78,2.72
14929.0,11.77,2.78
14930.0,11.76,2.85
14931.0,11.77,2.8
14932.0,11.77,2.77
14933.0,11.79,2.65
14934.0,11.77,2.74
14935.0,11.78,2.76
14936.0,11.77,2.77
14937.0,11.78,2.72
14938.0,11.76,2.88
14939.0,11.77,2.83
14940.0,11.77,2.79
14941.0,11.78,2.76
14942.0,11.79,2.64
14943.0,11.78,2.72
14944.0,11.78,2.75
14945.0,11.76,2.85
14946.0,11.77,2.8
14947.0,11.76,2.86
14948.0,11.76,2.84
14949.0,11.77,2.77
14950.0,11.77,2.75
14951.0,11.78,2.71
14952.0,11.78,2.71
14953.0,11.78,2.69
14954.0,11.79,2.61
14955.0,11.79,2.62
14956.0,11.8,2.55
14957.0,11.8,2.5
14958.0,11.82,2.41
14959.0,11.8,2.53
14960.0,11.79,2.6
14961.0,11.77,2.71
14962.0,11.76,2.79
14963.0,11.76,2.8
14964.0,11.76,2.85
14965.0,11.76,2.84
14966.0,11.75,2.91
14967.0,11.75,2.93
14968.0,11.75,2.94
14969.0,11.77,2.79
14970.0,11.78,2.75
14971.0,11.77,2.75
14972.0,11.77,2.82
14973.0,11.78,2.71
14974.0,11.77,2.71
14975.0,11.8,2.59
14976.0,11.78,2.66
14977.0,11.79,2.61
14978.0,11.78,2.69
14979.0,11.76,2.83
14980.0,11.77,2.75
14981.0,11.78,2.7
14982.0,11.78,2.7
14983.0,11.77,2.73
14984.0,11.76,2.79
14985.0,11.76,2.76
14986.0,11.76,2.74
14987.0,11.76,2.71
14988.0,11.77,2.71
14989.0,11.76,2.72
14990.0,11.76,2.73
14991.0,11.75,2.77
14992.0,11.77,2.67
14993.0,11.77,2.67
14994.0,11.78,2.61
14995.0,11.77,2.69
14996.0,11.78,2.64
14997.0,11.77,2.72
14998.0,11.77,2.67
14999.0,11.78,2.64
15000.0,11.78,2.63
15001.0,11.78,2.66
15002.0,11.78,2.72
15003.0,11.77,2.73
15004.0,11.76,2.79
15005.0,11.77,2.73
15006.0,11.77,2.74
15007.0,11.77,2.71
15008.0,11.78,2.63
15009.0,11.77,2.67
15010.0,11.76,2.74
15011.0,11.77,2.69
15012.0,11.77,2.65
15013.0,11.77,2.66
15014.0,11.78,2.63
15015.0,11.78,2.61
15016.0,11.78,2.64
15017.0,11.78,2.7
15018.0,11.78,2.71
15019.0,11.79,2.61
15020.0,11.82,2.5
15021.0,11.83,2.43
15022.0,11.82,2.52
15023.0,11.81,2.59
15024.0,11.82,2.48
15025.0,11.8,2.61
15026.0,11.81,2.51
15027.0,11.82,2.43
15028.0,11.81,2.5
15029.0,11.8,2.49
15030.0,11.78,2.58
15031.0,11.79,2.58
15032.0,11.79,2.54
15033.0,11.79,2.54
15034.0,11.79,2.55
15035.0,11.81,2.44
15036.0,11.81,2.49
15037.0,11.82,2.42
15038.0,11.81,2.47
15039.0,11.82,2.41
15040.0,11.81,2.48
15041.0,11.8,2.55
15042.0,11.8,2.49
15043.0,11.8,2.48
15044.0,11.81,2.47
15045.0,11.81,2.44
15046.0,11.79,2.53
15047.0,11.77,2.68
15048.0,11.77,2.68
15049.0,11.76,2.73
15050.0,11.78,2.66
15051.0,11.79,2.57
15052.0,11.8,2.51
15053.0,11.8,2.49
15054.0,11.79,2.55
15055.0,11.79,2.55
15056.0,11.8,2.53
15057.0,11.81,2.5
15058.0,11.83,2.37
15059.0,11.84,2.29
15060.0,11.82,2.38
15061.0,11.8,2.5
15062.0,11.79,2.57
15063.0,11.8,2.55
15064.0,11.79,2.64
15065.0,11.79,2.71
15066.0,11.81,2.54
15067.0,11.82,2.48
15068.0,11.81,2.52
15069.0,11.8,2.59
15070.0,11.83,2.42
15071.0,11.83,2.41
15072.0,11.82,2.48
15073.0,11.81,2.47
15074.0,11.81,2.48
15075.0,11.79,2.55
15076.0,11.77,2.7
15077.0,11.76,2.78
15078.0,11.74,2.91
15079.0,11.75,2.86
15080.0,11.74,2.93
15081.0,11.76,2.8
15082.0,11.76,2.81
15083.0,11.76,2.82
15084.0,11.77,2.82
15085.0,11.78,2.72
15086.0,11.79,2.69
15087.0,11.81,2.61
15088.0,11.83,2.51
15089.0,11.82,2.58
15090.0,11.82,2.52
15091.0,11.82,2.52
15092.0,11.83,2.5
15093.0,11.82,2.51
15094.0,11.83,2.45
15095.0,11.83,2.42
15096.0,11.82,2.5
15097.0,11.82,2.44
15098.0,11.82,2.4
15099.0,11.83,2.37
15100.0,11.83,2.38
15101.0,11.83,2.38
15102.0,11.83,2.4
15103.0,11.83,2.4
15104.0,11.85,2.31
15105.0,11.84,2.33
15106.0,11.87,2.15
15107.0,11.86,2.22
15108.0,11.87,2.24
15109.0,11.85,2.25
15110.0,11.83,2.39
15111.0,11.82,2.49
15112.0,11.84,2.35
15113.0,11.84,2.33
15114.0,11.84,2.4
15115.0,11.83,2.44
15116.0,11.82,2.5
15117.0,11.82,2.52
15118.0,11.83,2.49
15119.0,11.83,2.55
15120.0,11.83,2.56
15121.0,11.83,2.6
15122.0,11.83,2.63
15123.0,11.84,2.54
15124.0,11.83,2.62
15125.0,11.82,2.68
15126.0,11.82,2.71
15127.0,11.84,2.64
15128.0,11.83,2.69
15129.0,11.82,2.67
15130.0,11.82,2.67
15131.0,11.84,2.55
15132.0,11.84,2.55
15133.0,11.81,2.71
15134.0,11.82,2.69
15135.0,11.83,2.57
15136.0,11.84,2.5
15137.0,11.84,2.48
15138.0,11.83,2.53
15139.0,11.84,2.49
15140.0,11.85,2.46
15141.0,11.83,2.55
15142.0,11.83,2.53
15143.0,11.85,2.48
15144.0,11.85,2.43
15145.0,11.85,2.46
15146.0,11.84,2.52
15147.0,11.83,2.59
15148.0,11.84,2.49
15149.0,11.85,2.45
15150.0,11.86,2.36
15151.0,11.87,2.3
15152.0,11.86,2.3
15153.0,11.85,2.32
15154.0,11.86,2.26
15155.0,11.85,2.36
15156.0,11.86,2.3
15157.0,11.85,2.37
15158.0,11.84,2.4
15159.0,11.81,2.52
15160.0,11.82,2.52
15161.0,11.81,2.54
15162.0,11.79,2.67
15163.0,11.81,2.58
15164.0,11.78,2.73
15165.0,11.8,2.6
15166.0,11.78,2.74
15167.0,11.78,2.69
15168.0,11.78,2.72
15169.0,11.8,2.57
15170.0,11.79,2.66
15171.0,11.79,2.66
15172.0,11.79,2.66
15173.0,11.79,2.71
15174.0,11.8,2.59
15175.0,11.79,2.63
15176.0,11.79,2.58
15177.0,11.8,2.59
15178.0,11.81,2.56
15179.0,11.79,2.68
15180.0,11.78,2.67
15181.0,11.78,2.71
15182.0,11.78,2.7
15183.0,11.79,2.68
15184.0,11.79,2.71
15185.0,11.8,2.7
15186.0,11.82,2.62
15187.0,11.83,2.53
15188.0,11.81,2.61
15189.0,11.83,2.5
15190.0,11.84,2.45
15191.0,11.85,2.36
15192.0,11.87,2.26
15193.0,11.85,2.35
15194.0,11.85,2.33
15195.0,11.84,2.37
15196.0,11.84,2.39
15197.0,11.84,2.39
15198.0,11.84,2.34
15199.0,11.84,2.32
15200.0,11.85,2.3
15201.0,11.84,2.37
15202.0,11.85,2.33
15203.0,11.87,2.18
15204.0,11.87,2.17
15205.0,11.88,2.08
15206.0,11.88,2.1
15207.0,11.87,2.12
15208.0,11.88,2.06
15209.0,11.87,2.12
15210.0,11.85,2.23
15211.0,11.85,2.19
15212.0,11.83,2.31
15213.0,11.81,2.45
15214.0,11.82,2.4
15215.0,11.82,2.41
15216.0,11.84,2.35
15217.0,11.84,2.32
15218.0,11.83,2.4
15219.0,11.84,2.4
15220.0,11.84,2.36
15221.0,11.83,2.42
15222.0,11.83,2.44
15223.0,11.82,2.45
15224.0,11.82,2.47
15225.0,11.81,2.52
15226.0,11.79,2.61
15227.0,11.77,2.72
15228.0,11.77,2.71
15229.0,11.77,2.67
15230.0,11.79,2.55
15231.0,11.8,2.51
15232.0,11.81,2.41
15233.0,11.83,2.34
15234.0,11.82,2.4
15235.0,11.81,2.48
15236.0,11.83,2.42
15237.0,11.83,2.41
15238.0,11.83,2.37
15239.0,11.82,2.5
15240.0,11.79,2.66
15241.0,11.79,2.68
15242.0,11.78,2.76
15243.0,11.8,2.67
15244.0,11.81,2.59
15245.0,11.81,2.58
15246.0,11.79,2.68
15247.0,11.8,2.66
15248.0,11.8,2.7
15249.0,11.81,2.65
15250.0,11.83,2.5
15251.0,11.84,2.41
15252.0,11.84,2.43
15253.0,11.83,2.5
15254.0,11.82,2.57
15255.0,11.83,2.51
15256.0,11.84,2.45
15257.0,11.85,2.36
15258.0,11.86,2.28
15259.0,11.86,2.32
15260.0,11.85,2.37
15261.0,11.82,2.51
15262.0,11.84,2.4
15263.0,11.84,2.4
15264.0,11.85,2.33
15265.0,11.85,2.3
15266.0,11.84,2.35
15267.0,11.83,2.44
15268.0,11.81,2.6
15269.0,11.81,2.56
15270.0,11.8,2.62
15271.0,11.81,2.61
15272.0,11.81,2.59
15273.0,11.81,2.56
15274.0,11.81,2.55
15275.0,11.81,2.62
15276.0,11.81,2.58
15277.0,11.8,2.65
15278.0,11.82,2.53
15279.0,11.8,2.61
15280.0,11.81,2.61
15281.0,11.81,2.61
15282.0,11.8,2.73
15283.0,11.79,2.76
15284.0,11.77,2.94
15285.0,11.76,2.99
15286.0,11.76,2.99
15287.0,11.78,2.9
15288.0,11.78,2.91
15289.0,11.8,2.76
15290.0,11.82,2.67
15291.0,11.81,2.7
15292.0,11.83,2.59
15293.0,11.84,2.51
15294.0,11.84,2.5
15295.0,11.86,2.39
15296.0,11.86,2.34
15297.0,11.85,2.35
15298.0,11.85,2.41
15299.0,11.83,2.54
15300.0,11.82,2.6
15301.0,11.82,2.58
15302.0,11.82,2.64
15303.0,11.81,2.69
15304.0,11.83,2.57
15305.0,11.83,2.58
15306.0,11.84,2.53
15307.0,11.83,2.6
15308.0,11.84,2.51
15309.0,11.85,2.4
15310.0,11.86,2.34
15311.0,11.86,2.35
15312.0,11.86,2.3
15313.0,11.87,2.25
15314.0,11.86,2.26
15315.0,11.87,2.21
15316.0,11.85,2.37
15317.0,11.84,2.39
15318.0,11.83,2.5
15319.0,11.82,2.57
15320.0,11.82,2.61
15321.0,11.83,2.52
15322.0,11.82,2.66
15323.0,11.79,2.77
15324.0,11.79,2.82
15325.0,11.77,2.94
15326.0,11.79,2.81
15327.0,11.81,2.71
15328.0,11.82,2.57
15329.0,11.84,2.5
15330.0,11.84,2.46
15331.0,11.85,2.43
15332.0,11.86,2.32
15333.0,11.88,2.23
15334.0,11.87,2.24
15335.0,11.88,2.11
15336.0,11.89,2.11
15337.0,11.89,2.1
15338.0,11.88,2.18
15339.0,11.88,2.17
15340.0,11.87,2.21
15341.0,11.86,2.24
15342.0,11.85,2.3
15343.0,11.84,2.38
15344.0,11.85,2.33
15345.0,11.85,2.36
15346.0,11.83,2.44
15347.0,11.81,2.58
15348.0,11.81,2.58
15349.0,11.81,2.6
15350.0,11.79,2.7
15351.0,11.78,2.79
15352.0,11.79,2.78
15353.0,11.8,2.71
15354.0,11.81,2.66
15355.0,11.8,2.7
15356.0,11.81,2.62
15357.0,11.83,2.47
15358.0,11.84,2.39
15359.0,11.82,2.49
15360.0,11.82,2.48
15361.0,11.83,2.46
15362.0,11.83,2.38
15363.0,11.82,2.48
15364.0,11.8,2.6
15365.0,11.81,2.53
15366.0,11.82,2.5
15367.0,11.8,2.63
15368.0,11.79,2.69
15369.0,11.8,2.63
15370.0,11.82,2.5
15371.0,11.83,2.44
15372.0,11.84,2.45
15373.0,11.84,2.43
15374.0,11.86,2.29
15375.0,11.85,2.39
15376.0,11.85,2.4
15377.0,11.85,2.36
15378.0,11.86,2.29
15379.0,11.85,2.31
15380.0,11.83,2.45
15381.0,11.83,2.42
15382.0,11.82,2.48
15383.0,11.83,2.4
15384.0,11.82,2.51
15385.0,11.81,2.54
15386.0,11.81,2.53
15387.0,11.83,2.42
15388.0,11.81,2.59
15389.0,11.8,2.63
15390.0,11.81,2.56
15391.0,11.79,2.64
15392.0,11.79,2.68
15393.0,11.78,2.73
15394.0,11.78,2.74
15395.0,11.8,2.61
15396.0,11.79,2.69
15397.0,11.79,2.69
15398.0,11.79,2.65
15399.0,11.82,2.54
15400.0,11.81,2.54
15401.0,11.83,2.44
15402.0,11.82,2.47
15403.0,11.82,2.42
15404.0,11.81,2.44
15405.0,11.81,2.5
15406.0,11.82,2.44
15407.0,11.82,2.45
15408.0,11.82,2.44
15409.0,11.81,2.48
15410.0,11.8,2.54
15411.0,11.79,2.65
15412.0,11.81,2.49
15413.0,11.8,2.59
15414.0,11.83,2.46
15415.0,11.83,2.45
15416.0,11.83,2.43
15417.0,11.82,2.48
15418.0,11.82,2.49
15419.0,11.81,2.54
15420.0,11.83,2.4
15421.0,11.83,2.4
15422.0,11.82,2.41
15423.0,11.84,2.32
15424.0,11.83,2.37
15425.0,11.81,2.45
15426.0,11.79,2.6
15427.0,11.78,2.58
15428.0,11.79,2.51
15429.0,11.82,2.39
15430.0,11.82,2.4
15431.0,11.83,2.36
15432.0,11.81,2.51
15433.0,11.8,2.61
15434.0,11.8,2.57
15435.0,11.82,2.46
15436.0,11.82,2.45
15437.0,11.82,2.45
15438.0,11.82,2.45
15439.0,11.8,2.56
15440.0,11.8,2.53
15441.0,11.79,2.57
15442.0,11.81,2.44
15443.0,11.81,2.49
15444.0,11.81,2.49
15445.0,11.79,2.56
15446.0,11.8,2.5
15447.0,11.8,2.56
15448.0,11.8,2.56
15449.0,11.81,2.49
15450.0,11.8,2.54
15451.0,11.8,2.56
15452.0,11.78,2.68
15453.0,11.78,2.61
15454.0,11.78,2.67
15455.0,11.78,2.7
15456.0,11.79,2.63
15457.0,11.77,2.7
15458.0,11.78,2.67
15459.0,11.77,2.71
15460.0,11.77,2.78
15461.0,11.77,2.77
15462.0,11.78,2.7
15463.0,11.79,2.69
15464.0,11.78,2.74
15465.0,11.79,2.69
15466.0,11.79,2.73
15467.0,11.79,2.72
15468.0,11.78,2.8
15469.0,11.78,2.81
15470.0,11.78,2.78
15471.0,11.78,2.79
15472.0,11.77,2.87
15473.0,11.77,2.86
15474.0,11.76,2.87
15475.0,11.77,2.84
15476.0,11.75,2.91
15477.0,11.76,2.9
15478.0,11.75,2.86
15479.0,11.76,2.82
15480.0,11.77,2.76
15481.0,11.79,2.61
15482.0,11.79,2.57
15483.0,11.8,2.5
15484.0,11.8,2.5
15485.0,11.8,2.48
15486.0,11.81,2.44
15487.0,11.82,2.33
15488.0,11.82,2.39
15489.0,11.81,2.47
15490.0,11.8,2.52
15491.0,11.79,2.59
15492.0,11.79,2.63
15493.0,11.78,2.71
15494.0,11.79,2.63
15495.0,11.77,2.77
15496.0,11.78,2.76
15497.0,11.76,2.89
15498.0,11.76,2.92
15499.0,11.77,2.81
15500.0,11.76,2.88
15501.0,11.76,2.86
15502.0,11.76,2.86
15503.0,11.75,2.89
15504.0,11.76,2.82
15505.0,11.76,2.83
15506.0,11.75,2.93
15507.0,11.75,2.86
15508.0,11.76,2.84
15509.0,11.74,2.93
15510.0,11.74,2.93
15511.0,11.75,2.88
15512.0,11.76,2.81
15513.0,11.76,2.83
15514.0,11.75,2.89
15515.0,11.77,2.81
15516.0,11.76,2.8
15517.0,11.77,2.76
15518.0,11.79,2.69
15519.0,11.79,2.65
15520.0,11.8,2.56
15521.0,11.78,2.66
15522.0,11.78,2.69
15523.0,11.79,2.67
15524.0,11.79,2.61
15525.0,11.79,2.62
15526.0,11.81,2.54
15527.0,11.8,2.59
15528.0,11.79,2.63
15529.0,11.8,2.59
15530.0,11.8,2.67
15531.0,11.81,2.59
15532.0,11.81,2.51
15533.0,11.81,2.5
15534.0,11.8,2.62
15535.0,11.81,2.55
15536.0,11.82,2.52
15537.0,11.82,2.5
15538.0,11.83,2.45
15539.0,11.82,2.52
15540.0,11.84,2.45
15541.0,11.82,2.53
15542.0,11.81,2.58
15543.0,11.82,2.51
15544.0,11.82,2.55
15545.0,11.8,2.68
15546.0,11.8,2.62
15547.0,11.8,2.6
15548.0,11.79,2.63
15549.0,11.78,2.66
15550.0,11.79,2.6
15551.0,11.79,2.55
15552.0,11.8,2.53
15553.0,11.78,2.64
15554.0,11.79,2.59
15555.0,11.79,2.56
15556.0,11.78,2.68
15557.0,11.77,2.68
15558.0,11.77,2.72
15559.0,11.79,2.57
15560.0,11.78,2.62
15561.0,11.79,2.56
15562.0,11.8,2.52
15563.0,11.8,2.48
15564.0,11.81,2.4
15565.0,11.81,2.43
15566.0,11.8,2.48
15567.0,11.8,2.49
15568.0,11.82,2.44
15569.0,11.82,2.43
15570.0,11.81,2.49
15571.0,11.8,2.6
15572.0,11.8,2.6
15573.0,11.81,2.55
15574.0,11.81,2.54
15575.0,11.84,2.39
15576.0,11.86,2.31
15577.0,11.86,2.23
15578.0,11.87,2.16
15579.0,11.85,2.32
15580.0,11.84,2.35
15581.0,11.86,2.23
15582.0,11.86,2.23
15583.0,11.85,2.25
15584.0,11.85,2.28
15585.0,11.82,2.4
15586.0,11.83,2.36
15587.0,11.82,2.42
15588.0,11.82,2.45
15589.0,11.84,2.31
15590.0,11.86,2.16
15591.0,11.85,2.25
15592.0,11.84,2.28
15593.0,11.85,2.23
15594.0,11.84,2.26
15595.0,11.85,2.24
15596.0,11.84,2.32
15597.0,11.84,2.26
15598.0,11.85,2.24
15599.0,11.82,2.32
15600.0,11.81,2.36
15601.0,11.82,2.31
15602.0,11.8,2.39
15603.0,11.81,2.39
15604.0,11.8,2.45
15605.0,11.81,2.35
15606.0,11.81,2.32
15607.0,11.8,2.34
15608.0,11.8,2.39
15609.0,11.83,2.28
15610.0,11.84,2.26
15611.0,11.84,2.26
15612.0,11.85,2.22
15613.0,11.85,2.22
15614.0,11.85,2.24
15615.0,11.83,2.33
15616.0,11.84,2.3
15617.0,11.83,2.4
15618.0,11.81,2.49
15619.0,11.81,2.48
15620.0,11.81,2.47
15621.0,11.8,2.54
15622.0,11.8,2.55
15623.0,11.8,2.55
15624.0,11.81,2.5
15625.0,11.81,2.55
15626.0,11.81,2.57
15627.0,11.82,2.49
15628.0,11.83,2.41
15629.0,11.81,2.57
15630.0,11.79,2.72
15631.0,11.8,2.63
15632.0,11.79,2.65
15633.0,11.79,2.69
15634.0,11.79,2.71
15635.0,11.81,2.56
15636.0,11.82,2.53
15637.0,11.82,2.51
15638.0,11.82,2.47
15639.0,11.83,2.41
15640.0,11.85,2.27
15641.0,11.85,2.31
15642.0,11.85,2.27
15643.0,11.86,2.21
15644.0,11.86,2.23
15645.0,11.83,2.38
15646.0,11.83,2.4
15647.0,11.83,2.42
15648.0,11.81,2.56
15649.0,11.82,2.44
15650.0,11.82,2.44
